0,@rperdio no  and $7.20 for 2 handrolls is a bit steep!
0,"@Kateusface Aww, I lost mine at home or in the car.  I've been searching for it since three weeks ago, but I still couldn't find it."
0,is eating his last breakfast on the boat. 
0,At work  then school work all day..finals around the corner I got to get my mind right and go hard!
0,Waiting in the cold for a manager to come 
0,"back home. had fun, but not fully de-stressed "
0,Thinks that there are kittens in our shed  we don't even have a kitty!
0,"i wanna go to park ave, i never get to participate in record store day. "
0,im SO lonely!!!!! 
0,being hungover after being drunk ISN'T fun 
0,Such a nice day out and I'm stuck at work 
0,is sad. No onimusha 2 
0,did not enjoy his movie. 2 thumbs down 
0,I swear our Spring Break went superrrrr fast 
0,"@g33kgurrl aaw, aren't they great? We have two silly cats and our little pooch, Daphne, who is smaller than both cats. The cats are huge "
0,Today's weather really sucks compared to yesterday 
0,@EB_the_Celeb you can have mine. She's well behaved. Btw the game was another repeat. 
0,"im lonely  keep me company! 22 female, New Orleans - Louisiana"
0,sore throat! 
0,instantly regret eating mini pizza. wish i had time this morning to pack lunch  run 1mil miles later?
0,@tanilicious Do it!!!!!!! Start feelin' guilty 
0,@tommcfly I hope you'll come to Germany one day... I really would like to see you guys live one day! 
0,wants more celebrities to come to england  .. i miss florida real bad 
0,"@MariekevdP Hmm Musical is not really my thing, but I'll see what I can do for you. I'm off to bed now, have a headache  NN! xoxo"
0,@shanakin I'd feel pretty lonely hitting Outback alone. 
0,@matman617: who the Heck is the fat then?  cuz thats not nice 
0,@rad_chick_88 it got cancelled hrs ago. 
0,I have a love/hate relationship with weekends. Love= no work... hate= lonely 
0,working on a beautful day 
0,@Gailporter oh no!!! 
0,I want to go swimming but no one to go with 
0,still has to do school work and is not looking forward to it 
0,i miss my nephew and sissy.  13 more hours of the car ride back home
0,tryin to upload a pic... but its not working 
0,Big layoffs at Rare apprently 
0, cousin not coming because of her senior project which isnt due for another fing 2 weeks &amp; its just an art project..ridiculous!!!
0,"I got bored so I slept, now I'm a little sad. "
0,@Itayhod 
0,There is not enough time in a day... 
0,good night and it's still only day four 
0,"Got a binary clock on my itouch, but now I can't see my Aperature Science battery "
0,@SongzYuuup lmaooo leave thatitans alone i cant believe i missed u 2day 
0,"@officialjman yes!!!!!! i can't wait to see, i could have been an extra but i couldn't make it to Toronto "
0,@StarDiiva I know right! with his fronting ass. Damn well @least you got to chill with him 
0,Hmm im usually dead right about night...ugh skool monday...looong spring/easter break ugh no more oprah ellen or kathie lee and hoda.  
0,"sorta sad.  okay, really sad. dangit. how can people be so mean?"
0,mmmm study study study  ooof procrastination such an aggravation.
0,@tomwellingtweet but its 1:05 AM &amp; theres none in the house 
0,where are all my followers going  please follow !!! pleeeeeease
0,@Kila21 CHI TOWN ALL DAY MY NIGGA!!!! Livin in wack ass Cali! 
0,He's leaving on a jetplane... 
0,@angieODT79  I don't think that we're going to make it tonight girls... but we did our best @dannywood would be proud!!
0,I'm a newbie to twitter and I'm not sure what to make of it.  I really should be sleeping 
0,@NocksRocks Revolutionary Road didn't get all that good reviews unfortunately. 
0,I wanted to crawl in the snuggie with Bunny. 
0,Wish someone &quot;famous&quot; could help raise awareness about DelaraDarabi.. But I guess that's not glam enough.. 
0,Getting ready for a nummy roast dinner with mah family!! In other news... Heath Ledger rocked the Joker... Poor Heath 
0,"Safety car start  Boo #F1 (I'm all for safety, I'm boo'ing the rain more than the car)"
0,I could care less about the drama threads that are there for two seconds.  I do miss talking to my girls at home
0,@bigbelbess it does that sometimes 
0,@pacowacoworld  i feel neglected now ;)
0,Just going to look for the paracetamol  it has been a while since I had a good nights sleep.
0,chilln' - felt like i had an unproductive day! 
0,@cultureshockmag is sad  n it makes me sad &amp; @colinmunroe didn't come I was excited about meeting u! @waledc cracked on my carpal tunnel
0,I threw my sign at donnie and he bent over to get it but it was under a thingee so he made a sad face at me 
0,i will be glad when these twitter tech people fix my account 
0,Working at Cirque du soleil and missing out on all this glorious soleil! 
0,@vegantiff YES WE SHOULD. also there is someone sleeping on my sofa and i'd hate to abandon her 
0,Hungover...very!  This is what you get for partying and drinking and dancing all night... I don't regret a minute though!
0,"Time for an antihistamine methinks, and maybe a trip back to the doctors "
0,"@sebby_peek everything i want you to say, would just be a lie  i love you too "
0,"@wenndyy I also dont want to cut. But if I dont cut, Tong will kill me. And if I die, i will not have both money and love "
0,Fleamarket was not exciting 
0,"@nara_sama yeah, he's been unstable since Dec.  low appetite since then.  "
0,I just got home from church. Tomorrow would be my last day of easter break 
0,@kasiopc its being gay 
0,Just got my laptop!  But I have to re-install EVERYTHING back  Gonna take a while.
0,Boring... i really need to study today. A LOT as well... I just need to get it over with. 
0,tower bloxx wont work on my phone 
0,"@jasoncupitt I am like a running tap today. Spent yesterday outside frolicking under the blossoms, today - disaster! "
0,@marlakalaw I MESSAGED YOU FOR EASTER AND YOU DIDNT REPLY  im eating celery everybody
0,"Major computer blunder - it shut down,ade a horrible noise and now won't turn back on  - to quote blink 182 &quot;this can't be the end?&quot;"
0,wants to turn the clock around......  http://plurk.com/p/ozdgb
0,Now I have to leave the movie and work  I'm not fond of modern world.. at all
0,"@Nicholas698 I'd vote for gladiator, was disappointed by alien 3 "
0,"it was a beautiful day with one dear to me.. but not all of them  ~...i pray for strength daily, Lord please grant me the serenity...~"
0,JUST WOKE UP ITS SUPER EARLY 
0,"I wish I was at Coachella!    Next year, maybe."
0,i really don't want to go back to school tommorow. 
0,I was on a cottage with friends in the mountains. Now I feel a bit dizzy 
0,@gabrielsaporta http://twitpic.com/3k1m1 - That is fan-fucking-tastic! Not about the show though.  Even I get sad 'cause of that.
0,"Lost to the scum, depressed now "
0,@moonfrye I wish i had half the energy of my kids 
0,"@maxxie91 what does it mean, I have no idea lol. well done you, Im on graphics "
0,@erolalkan http://twitpic.com/1m9pv - is he working on new stuff? what is he doing?! mylo come back to us 
0,"Driving Alex to the airport  Then back to work to finish my reports and then I need to clean my house and dvr out!  Sun fun, yippee!"
0,is studying Marketing 
0,"Sad days make me think a lot, and I don't wanna "
0,Crap...I just got hungry. 2.5 hours until I can satisfy this craving.  Lets see if I can sleep the entire flight.
0,Uni work to be done 
0,MUET mockshow &amp; then homework 
0,"@JennyMessinger Aww! Well if it's any consolation, I missed that too. I was out with a friend and didn't get back on in time. "
0,I don't have steady arms  http://dailybooth.com/karlchyeahh/223636
0,@ExMi Shame man! He is having a rough time 
0,says condolence to the family of ryan fajardo. rest in peace ryan. im so glad naging CAT officer kita. mahal ka ng batch magiting 
0,I miss my hubby 
0,I don't want to roll out of bed 
0,All I can think about is chocolate!  I thought dinner would help...HHHHEEEEELLLLPPPPP
0,really needs to sleep.....but has to do her assignment 
0,@tcherryx  I ran out of greenery &amp; have no conect. 
0,@melodyejoy wish it was tanning weather here  jelous
0, real work day today
0,so much homework. 
0,Phew! Made it to Grace Cathedral w/ one minute to spare. No time for breakfast though 
0,Gathering up my signs and flyers and going to do an Open House for one of my listings.  Too bad it's raining. . . 
0,gonna put daisy to bed. last one of the weekend  x
0,Buried in homework and finals shit.  I wish I had some time to play WoW 
0,where did easter go  
0,At mickey D's wit the girls...they don't want kids meals either... 
0,why does the mall have to close at 6 on sundays? 
0,@Flyerscute  awwwwwwwww rest!!! im entertained! im heated but entertained
0,@TramJonas i gotta go  Kisses ! see you tomorow ;)
0,I thought it was you. 
0,@CHRISDJMOYLES I feel zombified  haha
0,Should probably start to capitalise on this whole &quot;Power Nap&quot; thing. Seeing as I refuse to use night-time for sleep. 
0,@allyroar almost happened to me today  lol
0,"Bed, finally. I haven't been sleeping at all "
0,Is sad about twitter not being famous at all in Europe 
0,"Yeah, you're right. Emo phase.  This is horrible."
0,"@amanisfly lucky you!! i start at 11  . however, i just have one lesson today, so i finish at 12 haha"
0,im missing my family.... 
0,being forced to create a twitter account 
0,"just got up...I can feel a yawn coming on. AAUgh. There we go. Owww, school tomorrow "
0,"@gehan99 maybe it's tropical up there machan, but here it's pure hell! "
0,"Making sure this new biz unit doesn't drown us with debt  Nice numbers on their sheet showing profit...however, no strategy to maintain it"
0,The job centre sucks balls... I desperately need to find work 
0,@__usethatbrain LOLOL OVENS ARE SO COOL! and why is everyone eating  lasagne now  me wwants some!!
0,"@schachin Yeah, I just noticed that they've been zapped but still some other spammers linking to it "
0,My attempt at egg-in-a-hole was FAIL.  Wish @percussivebunny were here to make me one. 
0,Man its so HOT in mumbai ! 
0,"been up since 9am and went bed at 4! just one of the things i hate about hotels, can never sleep in late...Knackered! "
0,"listening to radio on my comp, my FM radio keeps loseing tuning   at 11 going to start ringing pubs again for more gigs"
0,is wishing he was at work 
0,is back at work  x
0,"@stephenfry good luck, i know the feeling "
0,found a bottle of bacchus in my fridge and drank it. do these things expire? i need to stay up late to do my homework!   
0,My day has just gone from 0 to shit in 10 seconds. Great  
0,"@Sasha_xx about a hour away, which sucks "
0,Getting ready for school! Ugh... 
0,wants twitter to work on my phone but it doesnt work 
0,Jack's back to the vets tonight 
0,"dragging my foot for 5 rounds of jogging,why on earth im so SLEEPY?? "
0,I wanna go to America! it's too expensive though  gosh. so unfair!
0,@stephenfry Ugh that reminds me I really need to go the dentist...  wish they could just come and do it in my sleep???
0,"@zawfi  Morning there mate, early day for you out there in CA? It should be nice, least the sun is shinning, rain will pour in later "
0,@jl_legend no way 
0,"had planned on staying home to catch up, but gets to take Miles to the Dr. instead "
0,Good Morning!  Off work today...in the pouring rain   
0, i told my dad I love him this morning and he just said bye.
0,Having near 80 weather on Saturday and now having a gloomy 46 degree Monday... Not fair 
0,"Work at 10, not freakin stoked at alllll "
0,"@HeatherLynneA Sadly, yes  Your man is now wet and bedraggled after trying to wrangle some use out of it on the walk to the office."
0,SP ate my mini ravioli! It was gourmet mini rav in tomato and meat sauce. 
0,@sdwrage if you think that is bad the group I was DMing broke up because I let allowed two bow rangers to exist in the goup  #DND
0,@lilyroseallen arrrhghhhh my fav woman is so close but cant communicate 
0,"Work sucks today, NYC is so drab, like I can't take this seasaw weather "
0,"@EMMAKATE76 Not very well, to be honest. "
0,So not feeling well at all...this is the second time in the 10 days 
0,@strange_idol Can't make Leicester one  Seeing them in Brighton instead  Gonna try to catch a few others too...
0,bleh my throat is all scratchy and my eyes are kind of bleary and my stomach hurts 
0,"There is a very fat, very loud man with a Bluetooth headset shouting about managing expectations, BRMs (??!) and being kept in the loop "
0,is not looking forward to next Monday.  http://plurk.com/p/palvv
0,MISSING MY HUSBAND TO BE 
0,@senseiphwoar I'm doing so much homework   i want to do fun stuff instead.
0,@robson01 I only played for fun in college 
0,"Tokyo Sonata wanted to say something, knew what it wanted to say something about, but never really said it. Deeply disappointing "
0,Don't feel well but I have to go to college because coursework is due in today 
0,"@theartie no, but my compositions are all in a format that no one but someone with the program can read for now anyways "
0,@ddlovato  What's the matter?
0,@TruHappiness Sorry to hear that 
0,@hoodratwithagat ugh  sorry
0,trying to find a decent twitter photo. in this one i look like i have a moustache 
0,Got a blue-ray player today.. yay for me.. hmm.. now I need something to watch in it. 
0,"Ew,I hate the heat&amp;heat hates me. Everyone already knows that tho cus they cant help but laugh when I tell them im allergic to the UVRays "
0,@janoow10 home so early? No DT? Gay 
0,"God I'm so tired, I haven't felt this run down in a long time "
0,is all confused and doesn't know what to do 
0,@keonii7 you too 
0,&quot;hoping it will end up in his pocket but he leaves you out like a penny in the rain&quot; maybe 'coz hes married and reproducing like a rabbit 
0,allergies or insomnia? Doesn't matter the reason 
0,is sitting in work wishing I was out in the sunshine!!!  
0,off to work soon. still ill 
0,@munkimatt just found out tht i dont know your real name - so evil plan foiled.. 
0,@luhos ooh turns out tweetdeck doesn't support it  the web does though 
0,@truphoneDBA agreed  fingers crossed!
0,summer is around the corner...becuz I'm in the gym @ 6:30am 
0,@patricklanglois your link doesn't work for me 
0,NL customs is kidnapping a P.E.S. gift sent to me ! Now i have to prove it to get my gift out of &quot;jail&quot; and wait some more days 
0,It's such a wonderful day... I don't want to revise!!! 
0,hellacopters is the perfect longboarding soundtrack - if i only had the board.. 
0,my neck is soooooooo STIFF from playing piano non stop  gods i gots to get a life !!!!!
0,"@Requiem2056 I did give you decaf.  lol, and I am about to go o myspace and see what happensed. Some fuckers getting a new asshole."
0,I really hate Tatiana Michelle Hernandez 
0,3 days and I can't even get excited anymore... I'm sooo sad 
0,"@chickenfootjoe Cool! I saw you at &quot;The Stone&quot; Squares and Billy Satalite, Killer show!! My car got towed that night  but it was worth it."
0,AHHH I THINK I JUST KILLED A BUNNY!! 
0,@cierraeve i dont know whats going on 
0,My back hurts 
0,"@itsjudytime Hi Judy, jst wanted to know quickly if the Yu-be moisturizer is any good because I want2 buy off Ebay. I have dry lips "
0,@anioklin  Clean Me!
0,@djmobeatz Not dressed for it  ill be out next week tho
0,@landmermaid217 OMG IM MISSING SOOO MUCH 
0,@rikkio16 that really sucks  im sorry
0,Its raining and its pretty depressing... 
0,cant believe ive woken up this early on my day off 
0,I miss his stupid face  this sux
0,@jordanknight I am so torn about going to NYC now  gotta go check my emails and see if today show has any good word for me....
0,My nerves are already shooting through the roof and I haven't even got there yet 
0,My room is so empty! 
0," @sylvanus is having the worse day ever. Boss is spazzing out at work and finally done with a late night photo shoot, only to have a flat"
0,@suicidalcatz I am officially in morning...thakyou for informing me of this important matter. 
0,escalator can be so dangerous!!!!  caaaareful people!!  
0,I think I might have just injured my left shoulder. It hurts real bad...agh. 
0,Is ill and in bed!!  boo
0,Up dressed out the door 
0,"Is it just me, or are social psych args based on evolutionary theory like this http://denisdutton.com/baumeister.htm really frightening? "
0,Is not feelin' too good 
0,@Cadistra Is this week Children's Week?? Oh mercy how I miss WoW! 
0,wintersport season is over  see you in december
0,right.. gonna go to romsey.. will the traffic be a state? i wanna see caattyyyy... 
0,is getting teary-eyed because of GLOOMY SUNDAY... dang this song is so depressing... 
0,Porridge came back up. Back to square one 
0,Remember the days when you had to manually type in song names on iTunes etc? Well I've got a big box'a CDs and no Internet. Or toaster- 
0,@the_4th_floor my tickets aren't here and everyone else at work has had theirs   Don't ruin my birthday next week pls
0,@Wossy do you reckon you'll have Russell on your chatshow soon?? I miss seeing you two in action 
0,got an early start and thought I would be home early this Saturday.....WRONG!!! 
0,Go to work 
0,(@HeroHazza) Family wars begin again. Why can't they just shut up or divorce or SOMETHING! 
0,@danieleazar i'm stuck at home tonight 
0,On my way to Twickenham for Army vs Navy rugby match....... Stuck on the M25 though 
0,last roll up till 1 o'clock  (Broadcasting live at http://ustre.am/2O63)
0,"@Ceepha, sites are down. "
0,i so much love tweeting...i soon need a good data plan for to start tweeting mobile...i miss tweeting on the go 
0,@NancyODell Thanks! Looks like it's a rainy day at the Derby  Hope it clears up &amp; you have a great day! Everyone watch Nancy@4pm ET NBC!!
0,"@presurfer oh my god, that poor bird "
0,@niaglass sorry to hear that.. Sorry cuzin 
0,trying to make my goldfish well again  he's on a strict diet of garden peas and swim bladder meds - awww i wish he'd get better.
0,"Making sympathy card for mom, for children  requested now on zazzle *sigh*"
0,the door says we are not open yet. The gates are still up but no let push on the door anyways. Ahg morning 
0,@christownsend you saw another movie without me!?  cry cry...hehe
0,"I'm back again, but my tweetdeck isn't working. "
0,"me cos of the way i acted yesterday. wish i could turn back time. i wanna be outside, but im stuck inside "
0,is enjoying a rainy day at home with the family. Soccer games canceled 
0,@genjadeshade Why? 
0,@randymatheson @knealemann listenin 2 a lot of J-Lo! Stuck @ a Let's Get Loud dance comp here at work until 830pm  Earlier was Kaisers tho
0,We leave for Seattle this afternoon.  Back to work on Monday. John goes back to Dublin tomorrow. ;-( Three weeks went too fast.
0,@PeteThomas Sorry your stuck inside all day  No fun at all!
0,"@crystalpaine ...a week... not much room for mistakes or owning my own domain or anything actually.  SO I spend a lot of time looking..,"
0,"@vonIrrwegen yeah I know, cheers back! so, how is her majesty the queen I heard about the accident "
0,@marco_cali Sorry about your FB. Thats not cool  Thankfully its not raining now. Just overcast...
0,@holalisa because I don't really want to go  so I want to see if I feel better first
0,@OfficialAshleyG I agree.I love Rob but not overly obsessive or crazy way..He's human and I respect his need for privacy.I feel bad 4 him 
0,i wisssssshhhhhh i was at bamboozle&lt;3?! 
0,went to bed at 5pm and now cannot sleep 
0,annie_silly same silly.. thats y i got tissues and a wet patch on me hoodie. -holds out hand for a free hug- Free hugs anyonre ? 
0,I guess that means it's time to wake up 
0,oh noooooo... only a tie game... i'm so sad about that 
0,is training &amp; missing Paul's game   . I'm having lazy kids in my next life.
0,@kpkane you should be at bamboozle 
0,"@PockeTwitDev updating / refreshing takes 40 seconds, since a few days!  why?"
0,wish i was back in kentucky for the derby 
0,@Kips206 We were playing Dundee Utd and got beat 1-2  Just a league game - nowt at stake except pride
0,"I'm sad and I don't like it, because he's not worth it.. "
0,@alltony no its the same day as edgefest  lol TEXT ME i dont know why i dont have your number in my phone 
0,At the registers...I hate working Saturdays! 
0,my bby sopha is sick. 
0,@4RanG awWw! I'm leavin may 10!  mark may7th 9pm on the calender if ur not already busy! =/
0,@mrelihan Did usual shopping for my g/ma and then cut all the grass at my Mums I am officially knackered.  @  rugby
0,is knackered...tupid mac turned a two hour job into an 8 hour one  xxx
0,noooo. an exclusive extended commercial 
0,@Cadistra  Same. Throbbing headache means I don't think I can make Ulduar tonight. *hugs*
0,@pikko oh no!  I hope it isn't too serious and heals quickly.
0,I wish my baby would cheer up. 
0,stuck in traffic on the 101 
0,@risazebra what happened? 
0,I have def been drinkin for more than 10 hrs right now merh! Love u andrew 
0,Going home. I hate this  I just feel like nothing is going right.
0, I'm just the nine of clubs to benjamin.
0,is going to work.. 
0,"Just made an accoung on a Paintchat called Ratemydrawings, without even knowing what its like I'm so smart "
0,Funny thing is sean made me cry? Serious talks arent cool. 
0,"@meygantot and, i had to write the song, or lyrics at least, whether or not i wanted to.. "
0,"@Hetty4Christ Interestingly enough, we are flying a family out of Chad whose little girl is having them also  Pray for their flight!"
0,hasn't tweeted in ages 
0,really wants a new microscope 
0,goodnight twitterland...time for me to go to dreamland...leaving monarch beach tomorrow.  boooo.
0,@mycahhhx3 ugh lucky i go til june 16th 
0,@mrsaimeehorton We have just been un-baby-proofing! Took the stairgate's down yesterday  Sad times! xx
0,Just got a new BB gun its so cool but the guy in the shop gave us the wrong kind of shots so they curve up every time i fire 
0,[Nob friends] :     For some reason Firefox doesn't keep me logged into things anymore...   .. http://tinyurl.com/czpgnp
0,"Day of washing, hoovering and ironing planned "
0,just  read that N-Dubz lead singer diagnosed with swine flu...damn! 
0,@I_Am_A_Geek i had lots of fun..and now it's time for the showdown with homework!! gaaah 
0,Aww Ricky Hatton fight  Carnt believe I woke up at 3:45 to watch the fight and he lost in the second round unlucky Hatton! 
0,soree throattt! Gagas on the radio and the taxi driver wont turn her up 
0,@Wil_Anderson That is fucking disgusting. Gruen is the best show on Aus TV. Suitcaseguess is a new low even for gameshows. 
0,I'm so bored.  My life is getting busy now... gr...
0,"@liz_azyan know what u mean about missing fighting; really enjoyed fighting last week after months off, just a shame I messed my hand up "
0,what a fucked up night THANKS DESI 
0,#FryQI http://zoe-tis-me.weebly.com/ How will I be discovered if nobody reads  lol
0,"@alexiskn We missed you!  I'll put up a photo or two once I get home, if that's ok with @jordiscrubbings."
0,pretty sure aaron needs a laptop or some form of internet usage. OR MAYBE EVEN A PHONE WITH CALL CREDIT? you live waaaay too far away 
0,"@Bethlowe123 I saw that. I was so glad they showed him in it, but it made me so sad! I never got to see him perform...  Not once."
0,Wants to socialise but has no-one to socialise with! 
0,I'm breaking out. 
0,Leaving hometown... Back to sick warm lonely boring Chennai again! I'm gonna miss home!!! 
0,"@jakehh omg me too, i was watching old BB promo's today,  sucks cause even if BB came back theres pre much no chance that gretel would too"
0,On the plane. Next stop...sacramento! I havent had one minute of sleep! gonna catch zzzzs in my seat 
0,"Amelie is the greatest movie, but no-one would let me watch it last night "
0,Is still fucking raging after Munster's match 
0,whyyy is senior banquet so early on a sunday  ugh.
0,looks like we'll be worshiping from home...our lil man is sick again 
0,I hope it's all good with Bolid. 
0,Drupal is not behaving itself this morning.....module problems 
0,"Going home in a few minutes. Didn't cosplay today. Broodje frikadel is yummy, I want another one "
0,@Hollybaugh  really?  Bummer!  im sorry for you and the little ones.  
0,Had to stay home with the Prince.  He is still not feeling well.    ~#34 The Enforcer~
0,"went back seremban &amp; frens told me i lost weight -_- yeah i wish, hahaha.. my face not as round as b4 cos im older dy "
0,@JRowe81 oh I had that!    But it doesn't let you reply or post 
0,Going to the Beyonce concert today! I'm LATE!!! 
0,@feanor1138 Watched race 2 blocks south of Washington. Watched for Sarah but didn't see her 
0,WTH! Sachin gone. 
0,@Ottimisvico Yuk! We have 7 day trading here. I do remember when we didn't though. Was really annoying 
0,"Health checks at school entry now, but what is their definition of 'sick'? Crazy pollen allergy season too  http://is.gd/wnhQ"
0,Drugged by antibiotic 
0,just hanging out really till i have to go to work. 
0,An insatiable appetite to feel connected.  I'm hungry!!
0,"I want to go out tonight, but no one else wants to... "
0,Muffins: Very tasty. Pie: Cooling; to be eaten later. Boo papering  Can I bake more?!
0,Doesn't know what to do 
0,No F1 for a whole week...   at least it's not just a pressesion this year!
0,@haacked Dallas County in Texas lowers speed limit to 60 from 70 even in relatively rural areas. Got nailed this weekend 
0,@superezekiel I've got a nice camera test video I'll upload to show you. I think it came out pretty good. I don't have great GFX though. 
0,Megathron is dead! 
0,"@yokatie  hmm not really sure yet, but since wes is from there im sure soon again."
0,"@modernsinglemom no, unfortunately they have to be done manually.  this plugin does import users: http://tinyurl.com/okc6y"
0,@DavidArchie i've been thinking of cook all day.  what was on your iPod?
0,TRYING TO FIGURE OUT HOW MUCH SLEEP  IMMA GET AND WHAT TIME TO GO 2 SLEEP. I HAVE TO BE TO WORK AT 0448 LOCAL. I DREAD 2MORROW. 
0,@Petedillon I know  This makes me very sad but I agree - I think they're the only option for a shoulder bag that'll fit a laptop+SLR+toys.
0,Making themes for my phone =D review starts tomorrow 
0,MY MOMMY NEGLECTS ME AND DOESNT FEED ME!!  GgRrRrRr! YOU HEAR THAT? thats the sound of a empty belly 
0,&quot;Please wait a few minutes to vote again&quot; really puts a damper on the fun of thumbs-upping or -downing parts of films on youtube. 
0,"Missing my bff, get well soon @HJoLee..its just not the same w/o u "
0,I wish I could go to Rachels going away party but I'm broke  so I'm home alone... Gets lonley sometimes... But it's for the best!
0,why mexican flu???  that is so cruel
0,"oh great, I just broke anothwr piece of the cage. at this rate, four cleanings till I have to buy a new cage for cicer and morgan "
0,NOBODY LOVES ME 
0,@Zahaari sorry I'm mia  thats why im trying to ignore him..im not trying to be mia
0,NOOOO!!! the weekends over 
0,I couldn't afford Softlips so I had to buy poor people chapstick 
0,Geez I hate traffic. Driving back from Palm Desert. Now in gridlock on 58 west 
0,i wanted to go to bamboozle 
0,"@patridout I tried watching that on AS last night, but the dub was too bad. "
0,@iamsuperbianca I'm in Bora right now and it's raining. Hmmph! 
0,"@marielmilo it`s adam, the older one.  when he said it he cried. )))):"
0,@jen004   oh so sorry hun....that must be really hard!!!  We'll be here for you!!      Bella
0,Saw some great townhomes today... but not so sure about the &quot;13&quot; spray-painted on the wall near one of them... 
0,oh la laa i drink coke (again) not good for my body aite 
0,im just gonna cry now 
0,Submitted a shit load of win32 locals and few remote to ZDI.. I hope the bastards take em cause Im broke ... Im a Poor lil white boy 
0,mann my sister left... ii miiss her already... 
0,I hate falling asleep without you by my side &lt;3 
0,i need to find my thermometer... 
0,i can't sleep! ugh. 
0,Long day tomorrow!! I just wanna lay out by my pool 
0,@CherubNkotb sorry my darn comp is messed up ..browser is too old and i can't see our new private home...  ill talk to everyone 2morrow
0,"Another Monday Morning. Feeling more exhausted than, when I went to sleep last night "
0,Gd day yest - my beloved Gers won 2-0 (keeping the dream alive) &amp; saw Wolverine &amp; had nice meal out with my guy - never enough time tho 
0,someone transport me to california.... unff  soon.
0,sick again  and screwed for my midterm
0,"The WiFi in the HoliDeck is down, which sucks royally!  You think when I entered they would have told me "
0,totally distracted .. I'll never get this presentation done 
